0,32
1,30
2,35
3,33
4,34
5,36
6,39
7,37
8,40
9,41
10,42
11,45
12,47
13,48
14,44
15,43
16,51
17,49
18,46
19,50
20,52
21,55
22,53
23,57
24,58
25,62
26,60
27,65
28,85
29,63
30,61
31,59
32,83
33,80
34,67
35,64
36,86
37,100
38,66
39,68
40,89
41,87
42,69
43,71
44,70
45,79
46,98
47,90
48,110
49,88
50,78
51,101
52,111
53,72
54,91
55,93
56,81
57,92
58,94
59,112
60,102
61,77
62,73
63,95
64,75
65,10
66,74
67,76
68,103
69,107
70,25
71,108
72,104
73,96
74,109
75,113
76,97
77,151
78,99
79,2
80,147
81,105
82,116
83,122
84,114
85,124
86,13
87,115
88,121
89,117
90,119
91,118
92,131
93,149
94,125
95,136
96,120
97,126
98,144
99,127
100,145
101,153
102,148
103,154
104,22
105,130
106,106
107,133
108,128
109,132
110,134
111,156
112,155
113,137
114,129
115,138
116,143
117,141
118,139
119,140
120,158
121,170
122,159
123,157
124,135
125,142
126,123
127,160
128,163
129,175
130,161
131,162
132,188
133,169
134,164
135,166
136,168
137,171
138,181
139,190
140,150
141,183
142,152
143,146
144,172
145,176
146,191
147,184
148,173
149,177
150,182
151,167
152,165
153,185
154,174
155,180
156,178
157,186
158,193
159,197
160,195
161,200
162,194
163,179
164,196
165,198
166,187
167,199
168,203
169,201
170,54
171,227
172,270
173,268
174,205
175,217
176,219
177,215
178,271
179,206
180,220
181,273
182,236
183,274
184,272
185,279
186,275
187,277
188,282
189,278
190,224
191,247
192,222
193,249
194,251
195,242
196,84
197,202
198,56
199,82
200,252
201,283
202,280
203,6
204,31
205,258
206,293
207,281
208,295
209,288
210,284
211,253
212,265
213,12
214,14
215,23
216,294
217,21
218,287
219,256
220,254
221,291
222,285
223,289
224,296
225,286
226,299
227,307
228,290
229,297
230,339
231,300
232,319
233,259
234,341
235,301
236,213
237,343
238,347
239,342
240,303
241,305
242,302
243,298
244,261
245,257
246,255
247,263
248,344
249,264
250,352
251,350
252,316
253,314
254,292
255,335
256,322
257,260
258,304
259,308
260,306
261,336
262,317
263,312
264,309
265,313
266,310
267,311
268,212
269,208
270,348
271,320
272,345
273,321
274,323
275,346
276,353
277,354
278,245
279,327
280,334
281,357
282,355
283,324
284,315
285,325
286,328
287,356
288,414
289,337
290,358
291,390
292,359
293,329
294,367
295,405
296,361
297,360
298,369
299,388
300,332
301,326
302,330
303,393
304,365
305,394
306,402
307,391
308,333
309,331
310,404
311,396
312,392
313,403
314,401
315,372
316,338
317,244
318,235
319,407
320,406
321,409
322,408
323,351
324,349
325,238
326,366
327,370
328,362
329,368
330,463
331,411
332,373
333,375
334,389
335,371
336,376
337,374
338,380
339,413
340,363
341,340
342,377
343,239
344,399
345,378
346,430
347,465
348,422
349,381
350,364
351,386
352,223
353,466
354,410
355,412
356,226
357,426
358,415
359,387
360,385
361,379
362,458
363,416
364,420
365,417
366,464
367,441
368,439
369,429
370,397
371,395
372,468
