0,11
1,10
2,95
3,52
4,25
5,89
6,176
7,50
8,26
9,51
10,87
11,92
12,90
13,93
14,94
15,96
16,99
17,97
18,27
19,86
20,91
21,106
22,100
23,98
24,108
25,110
26,101
27,327
28,104
29,102
30,157
31,151
32,137
33,127
34,126
35,159
36,152
37,325
38,121
39,273
40,147
41,170
42,280
43,188
44,247
45,270
46,250
47,257
48,268
49,245
50,278
51,160
52,328
53,281
54,282
55,329
56,283
57,331
58,330
59,72
60,73
61,332
62,333
63,346
64,284
65,334
66,337
67,336
68,335
69,345
70,338
71,341
72,229
73,339
74,343
75,344
76,353
77,347
78,348
79,340
80,342
81,349
82,351
83,350
84,158
85,154
86,352
87,354
88,357
89,355
90,210
91,251
92,216
93,249
94,218
95,358
96,252
97,226
98,221
99,219
100,302
101,215
102,306
103,225
104,359
105,307
106,70
107,75
108,360
109,308
110,317
111,315
112,309
113,313
114,367
115,363
116,368
117,361
118,365
119,366
120,362
121,375
122,369
123,372
124,370
125,384
126,383
127,373
128,371
129,310
130,385
131,403
132,382
133,374
134,387
135,386
136,227
137,288
138,377
139,376
140,389
141,392
142,378
143,388
144,390
145,395
146,391
147,393
148,311
149,398
150,396
151,394
152,397
153,399
154,404
155,381
156,400
157,406
158,417
159,222
160,326
161,212
162,279
163,204
164,287
165,380
166,401
167,407
168,379
169,402
170,409
171,405
172,410
173,418
174,408
175,411
176,1
177,3
178,4
179,5
180,468
181,324
182,301
183,65
184,266
185,422
186,321
187,138
188,166
189,136
190,323
191,545
192,172
193,164
194,462
195,162
196,416
197,460
198,450
199,412
200,451
201,431
202,425
203,423
204,419
205,543
206,452
207,533
208,531
209,459
210,449
211,167
212,463
213,453
214,454
215,534
216,546
217,455
218,303
219,434
220,413
221,304
222,61
223,62
224,414
225,424
226,66
227,429
228,464
229,469
230,547
231,168
232,305
233,456
234,535
235,426
236,465
237,63
238,169
239,466
240,312
241,77
242,420
243,67
244,78
245,481
246,470
247,445
248,432
249,457
250,433
251,446
252,437
253,435
254,480
255,471
256,415
257,461
258,548
259,579
260,524
261,536
262,427
263,580
264,467
265,477
266,421
267,640
268,587
269,581
270,428
271,444
272,442
273,440
274,436
275,554
276,555
277,549
278,458
279,472
280,482
281,528
282,197
283,552
284,617
285,550
286,447
287,618
288,600
289,582
290,583
291,601
292,473
293,529
294,475
295,527
296,553
297,557
298,49
299,630
300,623
301,619
302,605
303,551
304,88
305,484
306,478
307,474
308,439
309,441
310,46
311,105
312,620
313,476
314,490
315,483
316,491
317,621
318,485
319,525
320,443
321,523
322,479
323,519
324,558
325,521
326,438
327,498
328,522
329,588
330,792
331,631
332,192
333,869
334,606
335,526
336,64
337,607
338,624
339,602
340,622
341,625
342,584
343,604
344,556
345,79
346,603
347,560
348,616
349,492
350,665
351,448
352,430
353,493
354,499
355,592
356,589
357,486
358,593
359,847
360,494
361,541
362,537
363,626
364,703
365,733
366,771
367,747
368,573
369,561
370,711
371,563
372,564
373,562
374,980
375,863
376,596
377,590
378,705
379,721
380,872
381,508
382,544
383,532
384,530
385,514
386,500
387,501
388,512
389,510
390,704
391,728
392,726
393,650
394,632
395,634
396,627
397,644
398,745
399,653
400,730
401,517
402,495
403,515
404,513
405,487
406,646
407,741
408,496
409,506
410,504
411,267
412,190
413,748
414,712
415,585
416,925
417,505
418,502
419,507
420,635
421,637
422,743
423,633
424,2212
425,718
426,609
427,608
428,614
429,594
430,846
431,638
432,702
433,874
434,586
435,628
436,742
437,978
438,568
439,509
440,970
441,749
442,714
443,706
444,32
445,156
446,33
447,969
448,928
449,793
450,791
451,778
452,565
453,773
454,794
455,566
456,666
457,645
458,647
459,651
