0,200
1,202
2,205
3,208
4,211
5,203
6,206
7,215
8,212
9,207
10,218
11,236
12,223
13,209
14,204
15,227
16,225
17,214
18,210
19,216
20,220
21,217
22,219
23,221
24,228
25,230
26,231
27,229
28,226
29,222
30,224
31,242
32,257
33,233
34,235
35,232
36,234
37,238
38,240
39,239
40,237
41,241
42,246
43,243
44,244
45,256
46,255
47,245
48,247
49,213
50,254
51,266
52,280
53,272
54,270
55,275
56,258
57,261
58,279
59,259
60,249
61,274
62,277
63,309
64,276
65,307
66,299
67,281
68,278
69,290
70,282
71,297
72,316
73,310
74,32
75,34
76,133
77,267
78,283
79,42
80,260
81,36
82,135
83,44
84,250
85,313
86,311
87,140
88,273
89,271
90,287
91,284
92,38
93,131
94,127
95,125
96,292
97,317
98,314
99,300
100,318
101,304
102,301
103,288
104,251
105,295
106,285
107,252
108,286
109,289
110,291
111,319
112,262
113,302
114,330
115,323
116,320
117,248
118,293
119,253
120,263
121,294
122,350
123,324
124,315
125,305
126,352
127,312
128,46
129,123
130,325
131,264
132,357
133,353
134,269
135,265
136,321
137,331
138,303
139,326
140,334
141,322
142,340
143,329
144,349
145,345
146,327
147,358
148,356
149,366
150,354
151,328
152,348
153,308
154,306
155,337
156,355
157,363
158,333
159,351
160,361
161,359
162,332
163,336
164,335
165,362
166,364
167,368
168,373
169,365
170,341
171,346
172,375
173,371
174,367
175,338
176,381
177,403
178,401
179,342
180,347
181,360
182,380
183,268
184,296
185,378
186,376
187,374
188,377
189,379
190,339
191,343
192,421
193,410
194,447
195,406
196,404
197,407
198,408
199,409
200,411
201,428
202,426
203,424
204,382
205,419
206,429
207,369
208,422
209,399
210,383
211,430
212,431
213,432
214,420
215,480
216,370
217,372
218,384
219,298
220,412
221,445
222,405
223,449
224,448
225,446
226,434
227,344
228,443
229,436
230,413
231,414
232,385
233,418
234,415
235,395
236,438
237,386
238,439
239,441
240,416
241,437
242,433
243,435
244,452
245,478
246,450
247,394
248,396
249,402
250,397
251,427
252,465
253,453
254,387
255,389
256,391
257,388
258,390
259,392
260,440
261,474
262,454
263,467
264,451
265,425
266,423
267,460
268,455
269,457
270,472
271,456
272,470
273,398
274,400
275,463
276,458
277,417
278,459
279,461
280,468
281,466
282,444
283,442
284,476
285,393
286,464
287,462
288,484
289,486
290,488
291,490
292,492
293,494
294,496
295,498
296,500
297,502
298,482
299,508
300,510
301,512
302,514
303,516
304,518
305,491
306,497
307,503
308,483
309,511
310,519
311,520
312,533
313,524
314,522
315,526
316,527
317,543
318,531
319,528
320,521
321,532
322,506
323,504
324,540
325,534
326,541
327,535
328,537
329,553
330,569
331,539
332,542
333,550
334,548
335,549
336,552
337,571
338,572
339,565
340,554
341,48
342,119
343,556
344,555
345,536
346,573
347,598
348,538
349,544
350,545
351,551
352,560
353,596
354,529
355,574
356,578
357,607
358,599
359,597
360,575
361,546
362,602
363,600
364,559
365,557
366,558
367,570
368,580
369,603
370,581
371,561
372,577
373,576
374,530
375,547
376,563
377,568
378,564
379,601
380,605
381,652
382,609
383,608
384,595
385,579
