0,6
1,7
2,9
3,8
4,5
5,10
6,11
7,12
8,2
9,36
10,38
11,20
12,23
13,48
14,43
15,42
16,18
17,32
18,29
19,34
20,35
21,19
22,33
23,45
24,60
25,26
26,44
27,21
28,52
29,53
30,46
31,70
32,27
33,58
34,595
35,59
36,49
37,47
38,30
39,39
40,37
41,76
42,94
43,22
44,130
45,61
46,505
47,28
48,72
49,314
50,310
51,526
52,161
53,73
54,41
55,62
56,160
57,183
58,63
59,229
60,162
61,75
62,79
63,77
64,454
65,31
66,308
67,50
68,78
69,51
70,92
71,311
72,317
73,40
74,65
75,66
76,64
77,14
78,620
79,150
80,168
81,615
82,374
83,129
84,69
85,140
86,507
87,408
88,138
89,24
90,74
91,378
92,82
93,149
94,71
95,67
96,194
97,504
98,145
99,80
100,136
101,394
102,100
103,228
104,81
105,106
106,510
107,584
108,508
109,619
110,626
111,628
112,621
113,337
114,91
115,83
116,93
117,84
118,95
119,142
120,107
121,68
122,109
123,151
124,511
125,629
126,627
127,624
128,622
129,804
130,692
131,623
132,260
133,85
134,630
135,86
136,216
137,163
138,143
139,512
140,164
141,261
142,148
143,180
144,54
145,98
146,87
147,390
148,392
149,96
150,101
151,335
152,248
153,137
154,110
155,693
156,141
157,625
158,55
159,144
160,208
161,146
162,103
163,399
164,338
165,406
166,395
167,393
168,117
169,111
170,89
171,503
172,88
173,104
174,198
175,400
176,56
177,214
178,181
179,396
180,446
181,419
182,102
183,118
184,116
185,112
186,119
187,105
188,25
189,225
190,215
191,57
192,124
193,131
194,279
195,417
196,423
197,409
198,460
199,415
200,606
201,121
202,120
203,195
204,340
205,347
206,339
207,349
208,191
209,113
210,491
211,152
212,327
213,568
214,132
215,220
216,377
217,122
218,457
219,609
220,153
221,283
222,209
223,410
224,416
225,418
226,420
227,429
228,424
229,516
230,513
231,217
232,282
233,411
234,200
235,204
236,315
237,281
238,232
239,205
240,312
241,316
242,318
243,294
244,492
245,351
246,379
247,139
248,514
249,523
250,556
251,385
252,474
253,123
254,575
255,367
256,383
257,179
258,360
259,352
260,336
261,353
262,483
263,114
264,341
265,366
266,108
267,455
268,320
269,458
270,321
271,362
272,461
273,459
274,363
275,99
276,430
277,412
278,97
279,174
280,547
281,277
282,175
283,115
284,262
285,324
286,364
287,342
288,447
289,147
290,241
291,290
292,397
293,401
294,463
295,462
296,437
297,541
298,515
299,280
300,319
301,325
302,631
303,1152
304,601
305,487
306,633
307,688
308,636
309,632
310,125
311,126
312,373
313,230
314,576
315,332
316,529
317,239
318,182
319,577
320,439
321,303
322,127
323,128
324,221
325,554
326,552
327,440
328,704
329,694
330,176
331,425
332,389
333,236
334,381
335,169
336,603
337,223
338,370
339,90
340,607
341,376
342,605
343,330
344,234
345,244
346,486
347,329
348,266
349,845
350,222
351,267
352,843
353,558
354,322
355,452
356,450
357,448
358,231
359,233
360,235
361,237
362,663
363,637
364,650
365,640
366,638
367,641
368,697
369,985
370,639
371,647
372,983
373,579
374,453
375,475
376,133
377,398
378,438
379,334
380,331
381,333
382,224
383,413
384,238
385,539
386,517
387,714
388,695
389,414
390,301
391,268
392,476
393,569
394,559
395,477
396,550
397,518
398,368
399,634
400,684
401,1042
402,986
403,304
404,519
405,537
406,326
407,407
408,467
409,323
410,328
411,574
412,560
413,642
414,982
415,689
416,386
417,384
418,524
419,848
420,709
421,421
422,402
423,269
424,643
425,943
426,240
427,705
428,242
429,246
430,247
431,945
432,698
433,706
434,710
435,712
436,361
437,1001
438,987
439,877
440,690
441,876
442,849
443,243
444,245
445,749
446,733
447,355
448,1680
449,435
450,358
451,356
452,713
453,711
454,583
455,651
456,691
457,794
458,652
459,662
460,664
461,660
462,380
463,792
464,608
465,611
466,1150
467,254
468,249
469,211
470,931
471,257
472,757
473,699
474,644
475,613
476,589
477,681
478,668
479,666
480,929
481,665
482,752
483,751
484,782
485,753
486,790
487,762
488,635
489,722
490,580
491,578
492,278
493,270
494,286
495,298
496,193
497,480
498,134
499,372
500,707
501,721
502,715
503,226
504,677
505,648
506,984
507,313
508,850
509,520
510,927
511,899
512,667
513,445
514,441
515,542
516,469
517,488
518,471
519,1723
520,653
521,901
522,661
523,716
524,708
525,896
526,890
527,799
528,490
529,499
530,493
531,497
532,428
533,426
534,343
535,675
536,344
537,525
538,527
539,902
540,610
541,903
542,851
543,1989
544,907
545,573
546,345
547,561
548,382
549,456
550,466
551,540
552,538
553,536
554,534
555,530
556,532
557,676
558,942
559,735
560,821
561,678
562,892
563,618
564,893
565,802
566,1133
567,292
568,293
569,295
570,894
571,810
572,805
573,825
574,1767
575,808
576,521
577,581
578,720
579,670
580,593
581,594
582,596
583,763
584,597
585,946
586,1153
587,617
588,732
589,837
590,809
591,875
592,891
593,679
594,15
595,502
596,135
597,881
598,669
599,988
600,1003
601,1000
602,1715
603,769
604,786
605,754
606,391
607,16
608,255
609,250
610,256
611,1611
612,755
613,696
614,940
615,649
616,562
617,564
618,1002
619,1016
620,543
621,832
622,387
623,774
624,947
625,951
626,591
627,212
628,288
629,756
630,770
631,784
632,758
633,422
634,436
635,434
636,750
637,736
638,154
639,155
640,431
641,464
642,908
643,1161
644,1154
645,882
646,723
647,1008
648,1004
649,442
650,443
651,779
652,793
653,1692
654,306
655,685
656,952
657,1057
658,1055
659,1053
660,1047
661,926
662,900
663,686
664,272
665,275
666,271
667,936
668,158
669,645
670,740
671,449
672,682
673,680
674,904
675,922
676,687
677,403
678,1922
679,737
680,741
681,2142
682,350
683,348
684,346
685,978
686,656
687,654
688,980
689,567
690,563
691,742
692,738
693,748
694,997
695,990
696,1087
697,989
698,1699
699,878
700,388
701,910
702,909
703,747
704,739
705,932
706,730
707,724
708,659
709,1790
710,276
711,427
712,1705
713,501
714,1009
715,1035
716,764
717,806
718,840
719,727
720,725
721,533
722,565
723,531
724,1036
725,729
726,717
727,1017
728,1155
729,1157
730,657
731,683
732,759
733,775
734,823
735,811
736,807
737,852
738,854
739,865
740,853
741,253
742,251
743,546
744,544
745,528
746,444
747,897
748,655
749,935
750,867
751,1034
752,1040
753,1039
754,1038
755,522
756,548
757,1058
758,1716
759,1048
760,822
761,812
762,658
763,920
764,820
765,814
766,795
767,861
768,955
769,728
770,726
771,404
772,868
773,870
774,535
775,905
776,2139
777,1049
778,718
779,950
780,948
781,871
782,866
783,846
784,933
785,258
786,2146
787,1010
788,1136
789,159
790,1135
791,1163
792,1162
793,1158
794,1762
795,746
796,879
797,1018
798,898
799,771
800,796
801,1701
802,800
803,844
804,842
805,472
806,1020
807,1019
808,1023
809,478
810,719
811,731
812,944
813,787
814,1847
815,570
816,375
817,885
818,1585
819,1187
820,1169
821,1024
822,883
823,585
824,1693
825,911
826,957
827,1064
828,1059
829,734
830,772
831,826
832,206
833,566
834,760
835,981
836,949
837,207
838,813
839,815
840,953
841,873
842,847
843,273
844,1056
845,185
846,187
847,186
848,433
849,761
850,188
851,13
852,791
853,785
854,777
855,551
856,588
857,549
858,210
859,1761
860,1151
861,587
862,1132
863,1022
864,1074
865,1119
866,816
867,1170
868,1137
869,291
870,289
871,1483
872,1499
873,1724
874,830
875,1171
876,1185
877,297
878,646
879,824
880,1992
881,1156
882,1196
883,780
884,1549
885,598
886,912
887,571
888,913
889,765
890,919
891,923
892,829
893,827
894,218
895,993
896,991
897,1085
898,2140
899,405
900,219
901,1005
902,1149
903,1043
904,1159
905,1179
906,671
907,1073
908,998
909,915
910,914
911,778
912,776
913,264
914,213
915,1722
916,296
917,1086
918,1106
919,874
920,369
921,836
922,834
923,801
924,509
925,1061
926,1060
927,869
928,2143
929,916
930,265
931,833
932,817
933,766
934,274
935,1025
936,1029
937,838
938,797
939,572
940,1583
941,976
942,958
943,956
944,1052
945,1050
946,1110
947,2148
948,1999
949,1021
950,788
951,1147
952,798
953,1990
954,1091
955,1044
956,1045
957,1088
958,473
959,954
960,1575
961,880
962,974
963,743
964,999
965,1077
966,917
967,783
968,781
969,977
970,975
971,973
972,586
973,1080
974,1046
975,1065
976,1067
977,992
978,1148
979,996
980,1146
981,1174
982,1546
983,2076
984,1172
985,1194
986,1427
987,1178
988,614
989,959
990,960
991,971
992,969
993,465
994,887
995,252
996,1229
997,170
998,171
999,1208
1000,1309
1001,994
1002,1144
1003,1988
1004,2149
1005,1195
1006,1993
1007,1027
1008,1231
1009,1673
1010,1104
1011,1066
1012,789
1013,855
1014,1126
1015,263
1016,500
1017,494
1018,432
1019,1173
1020,1221
1021,1183
1022,1006
1023,1124
1024,1012
1025,1209
1026,972
1027,970
1028,1838
1029,495
1030,1296
1031,1083
1032,1063
1033,1071
1034,2003
1035,1028
1036,2001
1037,1026
1038,1128
1039,930
1040,928
1041,284
1042,803
1043,841
1044,1090
1045,1237
1046,1259
1047,1308
1048,1239
1049,1232
1050,1256
1051,1037
1052,1788
1053,1054
1054,1200
1055,995
1056,941
1057,939
1058,1184
1059,1294
1060,1302
1061,1201
1062,1792
1063,839
1064,1257
1065,1297
1066,1210
1067,2004
1068,612
1069,365
1070,498
1071,2151
1072,496
1073,1298
1074,1300
1075,1131
1076,1075
1077,1129
1078,1299
1079,1113
1080,1590
1081,1109
1082,1111
1083,886
1084,884
1085,1068
1086,2120
1087,1160
1088,1164
1089,1081
1090,1013
1091,744
1092,1051
1093,1127
1094,856
1095,860
1096,354
1097,1123
1098,357
1099,1125
1100,1840
1101,468
1102,1841
1103,1007
1104,1011
1105,1105
1106,1260
1107,1233
1108,1235
1109,1115
1110,1310
1111,835
1112,831
1113,745
1114,767
1115,1145
1116,1205
1117,1181
1118,1175
1119,305
1120,859
1121,857
1122,582
1123,1116
1124,1290
1125,1292
1126,1247
1127,1238
1128,1574
1129,1252
1130,1236
1131,1234
1132,470
1133,1062
1134,1602
1135,1756
1136,1318
1137,1321
1138,1425
1139,1361
1140,1317
1141,1315
1142,1355
1143,1349
1144,1304
1145,1506
1146,1176
1147,2352
1148,1197
1149,872
1150,1889
1151,196
1152,197
1153,1198
1154,1350
1155,1117
1156,1253
1157,1305
1158,1836
1159,1568
1160,895
1161,1222
1162,1211
1163,1255
1164,1251
1165,1550
1166,1319
1167,768
1168,1107
1169,1069
1170,1189
1171,1190
1172,1188
1173,1165
1174,1191
1175,1142
1176,1030
1177,1078
1178,1214
1179,1212
1180,1808
1181,1220
1182,1076
1183,1096
1184,1166
1185,1202
1186,590
1187,359
1188,1845
1189,961
1190,967
1191,1719
1192,858
1193,1547
1194,700
1195,1554
1196,1867
1197,1295
1198,1356
1199,701
1200,1484
1201,1192
1202,1219
1203,1199
1204,1882
1205,1084
1206,1082
1207,1803
1208,918
1209,906
1210,921
1211,2162
1212,1810
1213,1093
1214,979
1215,1548
1216,1614
1217,1753
1218,1223
1219,1226
1220,1598
1221,1910
1222,862
1223,863
1224,1776
1225,864
1226,968
1227,962
1228,2471
1229,1813
1230,602
1231,1498
1232,1311
1233,925
1234,1203
1235,1610
1236,2147
1237,1332
1238,1041
1239,1215
1240,1362
1241,672
1242,934
1243,1555
1244,1571
1245,2141
1246,1262
1247,673
1248,1070
1249,1639
1250,1245
1251,1122
1252,1120
1253,888
1254,2150
1255,1482
1256,1779
1257,1428
1258,1433
1259,1551
1260,1326
1261,1130
1262,937
1263,1193
1264,1320
1265,2152
1266,1485
1267,1363
1268,1327
1269,1352
1270,2080
1271,1312
1272,1072
1273,1102
1274,1434
1275,1750
1276,299
1277,1452
1278,2017
1279,1739
1280,1603
1281,1094
1282,1357
1283,1621
1284,1291
1285,1264
1286,1240
1287,259
1288,1241
1289,1793
1290,1740
1291,1248
1292,1591
1293,1246
1294,1635
1295,1177
1296,1031
1297,2020
1298,2118
1299,1553
1300,1032
1301,1098
1302,2206
1303,1360
1304,1358
1305,818
1306,1636
1307,1182
1308,1353
1309,2184
1310,1660
1311,1250
1312,674
1313,1741
1314,1354
1315,1386
1316,963
1317,1562
1318,2018
1319,2021
1320,1359
1321,1391
1322,1689
1323,938
1324,1286
1325,1242
1326,1881
1327,1099
1328,1101
1329,189
1330,190
1331,1906
1332,1746
1333,1684
1334,1593
1335,592
1336,1333
1337,1507
1338,484
1339,482
1340,1389
1341,1749
1342,485
1343,302
1344,819
1345,1364
1346,1640
1347,1615
1348,1637
1349,1186
1350,1180
1351,1556
1352,1217
1353,1213
1354,2416
1355,1079
1356,1599
1357,1817
1358,1907
1359,1249
1360,1429
1361,1467
1362,1919
1363,1445
1364,1228
1365,1852
